className, methodName, methodDesc, owner, name, desc, groupId, artifactId, version, size, ext
com/google/appengine/repackaged/com/google/common/hash/LittleEndianByteArray$UnsafeByteArray$2, getLongLittleEndian, ([BI)J, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/hash/LittleEndianByteArray$UnsafeByteArray$2, putLongLittleEndian, ([BIJ)V, sun/misc/Unsafe, putLong, (Ljava/lang/Object;JJ)V, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/hash/LittleEndianByteArray$UnsafeByteArray, getUnsafe, ()Lsun/misc/Unsafe;, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/hash/LittleEndianByteArray$UnsafeByteArray, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/hash/LittleEndianByteArray$UnsafeByteArray, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, getUnsafe, ()Lsun/misc/Unsafe;, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, compare, ([B[B)I, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, compare, ([B[B)I, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, putThread, (Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$Waiter;Ljava/lang/Thread;)V, sun/misc/Unsafe, putObject, (Ljava/lang/Object;JLjava/lang/Object;)V, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, putNext, (Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$Waiter;Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$Waiter;)V, sun/misc/Unsafe, putObject, (Ljava/lang/Object;JLjava/lang/Object;)V, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, casWaiters, (Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture;Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$Waiter;Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$Waiter;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, casListeners, (Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture;Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$Listener;Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$Listener;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, casValue, (Lcom/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture;Ljava/lang/Object;Ljava/lang/Object;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, <clinit>, ()V, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/google/appengine/repackaged/com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.google.appengine, appengine-api-1.0-sdk, 1.9.21, 16608038, jar
com/softwaremill/macwire/proxy/ProxyCreator$, create, (Lscala/reflect/ClassTag;Ljavassist/util/proxy/MethodHandler;)Ljava/lang/Object;, sun/misc/Unsafe, allocateInstance, (Ljava/lang/Class;)Ljava/lang/Object;, com.softwaremill.macwire, runtime_2.11, 1.0.1, 34138, jar
com/softwaremill/macwire/proxy/ProxyCreator$, create, (Lscala/reflect/ClassTag;Ljavassist/util/proxy/MethodHandler;)Ljava/lang/Object;, sun/misc/Unsafe, allocateInstance, (Ljava/lang/Class;)Ljava/lang/Object;, com.softwaremill.macwire, runtime_2.10, 0.7.3, 34585, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, lockRoot, ()V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, contendedLock, ()V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, contendedLock, ()V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, find, (ILjava/lang/Object;)Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, find, (ILjava/lang/Object;)Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, find, (ILjava/lang/Object;)Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, tabAt, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;I)Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, getObjectVolatile, (Ljava/lang/Object;J)Ljava/lang/Object;, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, casTabAt, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;ILorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, setTabAt, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;ILorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)V, sun/misc/Unsafe, putObjectVolatile, (Ljava/lang/Object;JLjava/lang/Object;)V, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, initTable, ()[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, addCount, (JI)V, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, addCount, (JI)V, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, addCount, (JI)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, addCount, (JI)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, helpTransfer, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, tryPresize, (I)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, tryPresize, (I)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, transfer, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)V, sun/misc/Unsafe, putOrderedInt, (Ljava/lang/Object;JI)V, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, transfer, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, transfer, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, treeifyBin, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;I)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, getUnsafe, ()Lsun/misc/Unsafe;, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, casNext, (Lorg/glassfish/grizzly/utils/LinkedTransferQueue$Node;Lorg/glassfish/grizzly/utils/LinkedTransferQueue$Node;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, casItem, (Ljava/lang/Object;Ljava/lang/Object;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, <init>, (Ljava/lang/Object;Z)V, sun/misc/Unsafe, putObject, (Ljava/lang/Object;JLjava/lang/Object;)V, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, forgetNext, ()V, sun/misc/Unsafe, putObject, (Ljava/lang/Object;JLjava/lang/Object;)V, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, forgetContents, ()V, sun/misc/Unsafe, putObject, (Ljava/lang/Object;JLjava/lang/Object;)V, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, forgetContents, ()V, sun/misc/Unsafe, putObject, (Ljava/lang/Object;JLjava/lang/Object;)V, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue, casTail, (Lorg/glassfish/grizzly/utils/LinkedTransferQueue$Node;Lorg/glassfish/grizzly/utils/LinkedTransferQueue$Node;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue, casHead, (Lorg/glassfish/grizzly/utils/LinkedTransferQueue$Node;Lorg/glassfish/grizzly/utils/LinkedTransferQueue$Node;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue, casSweepVotes, (II)Z, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue, getUnsafe, ()Lsun/misc/Unsafe;, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
org/glassfish/grizzly/utils/LinkedTransferQueue, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.tyrus.bundles, tyrus-standalone-client, 1.10, 2030964, jar
com/google/common/cache/Striped64$Cell, cas, (JJ)Z, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/cache/Striped64$Cell, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/cache/Striped64, casBase, (JJ)Z, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/cache/Striped64, casBusy, ()Z, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/cache/Striped64, getUnsafe, ()Lsun/misc/Unsafe;, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/cache/Striped64, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/cache/Striped64, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, getUnsafe, ()Lsun/misc/Unsafe;, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, compare, ([B[B)I, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, compare, ([B[B)I, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, de.matrixweb.smaller, smaller-dev-server, 0.3.0, 64634098, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol$$anonfun$5, apply, (Lsun/misc/Unsafe;)J, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.twitter, finagle-thrift_2.11, 6.25.0, 355332, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol$$anonfun$6, apply, (Lsun/misc/Unsafe;)J, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.twitter, finagle-thrift_2.11, 6.25.0, 355332, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol$$anonfun$4, apply, (Lsun/misc/Unsafe;)J, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.twitter, finagle-thrift_2.11, 6.25.0, 355332, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol, writeString, (Ljava/lang/String;)V, sun/misc/Unsafe, getObject, (Ljava/lang/Object;J)Ljava/lang/Object;, com.twitter, finagle-thrift_2.11, 6.25.0, 355332, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol, writeString, (Ljava/lang/String;)V, sun/misc/Unsafe, getInt, (Ljava/lang/Object;J)I, com.twitter, finagle-thrift_2.11, 6.25.0, 355332, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol, writeString, (Ljava/lang/String;)V, sun/misc/Unsafe, getInt, (Ljava/lang/Object;J)I, com.twitter, finagle-thrift_2.11, 6.25.0, 355332, jar
com/twitter/finagle/thrift/Protocols$, getUnsafe, ()Lsun/misc/Unsafe;, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, com.twitter, finagle-thrift_2.11, 6.25.0, 355332, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol$$anonfun$6, apply, (Lsun/misc/Unsafe;)J, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.twitter, finagle-thrift_2.10, 6.25.0, 360948, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol, writeString, (Ljava/lang/String;)V, sun/misc/Unsafe, getObject, (Ljava/lang/Object;J)Ljava/lang/Object;, com.twitter, finagle-thrift_2.10, 6.25.0, 360948, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol, writeString, (Ljava/lang/String;)V, sun/misc/Unsafe, getInt, (Ljava/lang/Object;J)I, com.twitter, finagle-thrift_2.10, 6.25.0, 360948, jar
com/twitter/finagle/thrift/Protocols$TFinagleBinaryProtocol, writeString, (Ljava/lang/String;)V, sun/misc/Unsafe, getInt, (Ljava/lang/Object;J)I, com.twitter, finagle-thrift_2.10, 6.25.0, 360948, jar
