"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLong.java","weakCompareAndSet","compareAndSwapLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongArray.java","<init>","putLongVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongArray.java","<init>","putLongVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongArray.java","compareAndSet","compareAndSwapLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongArray.java","get","getLongVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongArray.java","lazySet","putOrderedLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongArray.java","set","putLongVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongArray.java","toString","arrayBaseOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongArray.java","toString","arrayIndexScale"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","<init>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","<init>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","compareAndSet","compareAndSwapLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","compareAndSet","getLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","compareAndSet","putLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","get","getLongVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","get","getLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","lazySet","putOrderedLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","set","putLongVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","set","putLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","weakCompareAndSet","compareAndSwapLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReference.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReference.java","compareAndSet","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReference.java","lazySet","putOrderedObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReference.java","weakCompareAndSet","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceArray.java","<init>","putObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceArray.java","<init>","putObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceArray.java","compareAndSet","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceArray.java","get","getObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceArray.java","lazySet","putOrderedObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceArray.java","set","putObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceArray.java","toString","arrayBaseOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceArray.java","toString","arrayIndexScale"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","<init>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","compareAndSet","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","get","getObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","lazySet","putOrderedObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","set","putObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicReferenceFieldUpdater.java","weakCompareAndSet","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","awaitUninterruptibly","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","await","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","compareAndSetHead","compareAndSwapObject"
